0,0,6967438.5,10282.101,0.987204,10282.101,0
100,35838.726,545985.27,4686.2203,0.987204,-2257.6279,6943.8482
200,22400.552,322202.35,1876.1795,0.987204,-2463.9869,4340.1664
300,14492.701,234078.6,133.97599,0.987204,-2674.0233,2807.9993
400,9167.6286,213180.75,-994.65205,0.987204,-2770.9044,1776.2524
500,5849.0166,161507.61,-1750.0924,0.987204,-2883.3549,1133.2625
600,4200.4379,89077.28,-2229.7273,0.987204,-3043.5733,813.84598
700,2965.4477,56484.335,-2572.6652,0.987204,-3147.2285,574.56337
800,2115.9595,24644.466,-2767.5715,0.987204,-3177.5443,409.97277
900,1537.0316,54474.331,-2903.9905,0.987204,-3201.7944,297.80395
1000,1180.1879,25278.603,-3001.4368,0.987204,-3230.1014,228.66454
1100,867.38724,29127.181,-3067.6645,0.987204,-3235.7231,168.05858
1200,721.19791,4910.6109,-3135.8024,0.987204,-3275.5364,139.73401
1300,729.06688,-320.14282,-3167.4178,0.987204,-3308.6764,141.25864
1400,547.65845,-7626.0986,-3200.4369,0.987204,-3306.5472,106.11028
1500,528.74888,-9809.7418,-3218.0948,0.987204,-3320.5413,102.4465
1600,432.15158,-12954.662,-3238.0297,0.987204,-3321.7602,83.730515
1700,483.62157,-2863.3508,-3246.8681,0.987204,-3340.571,93.702962
1800,402.7981,20795.743,-3265.6305,0.987204,-3343.6737,78.043201
1900,339.72557,-12448.987,-3281.2625,0.987204,-3347.0852,65.822731
2000,419.0455,-19595.311,-3279.2431,0.987204,-3360.4343,81.191178
2100,341.48342,-17383.766,-3285.8164,0.987204,-3351.9797,66.163319
2200,352.68992,6033.0259,-3287.936,0.987204,-3356.2706,68.334609
2300,310.64966,28468.968,-3301.4512,0.987204,-3361.6404,60.189196
2400,322.50434,-954.79338,-3298.1595,0.987204,-3360.6456,62.486071
2500,315.30301,-30226.632,-3302.9798,0.987204,-3364.0706,61.090795
2600,311.96238,-4176.643,-3309.5216,0.987204,-3369.9651,60.443539
2700,313.49117,-16644.964,-3307.7519,0.987204,-3368.4917,60.739746
2800,320.94139,-8084.6245,-3300.5337,0.987204,-3362.717,62.183245
2900,336.90865,6753.5406,-3306.7248,0.987204,-3372.0017,65.276945
3000,288.01821,21160.992,-3313.4954,0.987204,-3369.2997,55.804293
3100,263.10256,-25414.587,-3317.7767,0.987204,-3368.7535,50.976819
3200,329.01279,-49589.371,-3318.8793,0.987204,-3382.6264,63.747101
3300,297.74683,9892.5608,-3316.2312,0.987204,-3373.9205,57.689238
3400,342.32481,13078.74,-3311.9282,0.987204,-3378.2546,66.32634
3500,324.29215,-4710.7461,-3310.5042,0.987204,-3373.3367,62.832464
3600,325.05709,5850.6509,-3310.3663,0.987204,-3373.347,62.980675
3700,300.27706,1871.9251,-3318.4371,0.987204,-3376.6166,58.179477
3800,377.35623,2792.7587,-3302.1041,0.987204,-3375.2179,73.11377
3900,381.13162,21666.616,-3305.1665,0.987204,-3379.0117,73.845263
4000,376.0407,22572.366,-3318.2895,0.987204,-3391.1484,72.858884
4100,283.35901,405.12737,-3331.5461,0.987204,-3386.4477,54.901559
4200,316.47625,-19534.052,-3335.4532,0.987204,-3396.7713,61.318113
4300,242.60179,39890.844,-3340.1189,0.987204,-3387.1236,47.004741
4400,317.32092,-38798.349,-3341.8689,0.987204,-3403.3507,61.48177
4500,280.56484,-5502.0731,-3350.3159,0.987204,-3404.676,54.360182
4600,235.29779,-2418.878,-3345.168,0.987204,-3390.7576,45.589571
4700,304.42519,-18522.961,-3339.3445,0.987204,-3398.3277,58.983189
4800,276.61264,-8066.6661,-3340.0046,0.987204,-3393.599,53.594432
4900,279.48636,5966.9726,-3340.4924,0.987204,-3394.6437,54.151223
5000,263.18517,-23745.521,-3338.8408,0.987204,-3389.8336,50.992824
5100,276.30475,-26265.806,-3331.3867,0.987204,-3384.9215,53.534778
5200,295.90645,-20714.915,-3333.6996,0.987204,-3391.0323,57.33266
5300,303.63107,188.91016,-3334.4164,0.987204,-3393.2457,58.829325
5400,345.40506,-48827.916,-3335.4964,0.987204,-3402.4196,66.923147
5500,324.64152,-24264.57,-3332.852,0.987204,-3395.7521,62.900156
5600,333.10268,9418.2815,-3338.3587,0.987204,-3402.8982,64.539528
5700,334.77747,8348.1542,-3333.8471,0.987204,-3398.7111,64.864022
5800,296.72764,-28061.643,-3335.2716,0.987204,-3392.7633,57.491767
5900,354.28942,-15495.663,-3329.7145,0.987204,-3398.359,68.644515
6000,327.29409,7475.4659,-3330.3335,0.987204,-3393.7476,63.414099
6100,320.24414,-35111.173,-3327.014,0.987204,-3389.0621,62.048152
6200,292.29329,16557.545,-3322.362,0.987204,-3378.9946,56.632601
6300,353.14383,22253.931,-3323.8709,0.987204,-3392.2934,68.422554
6400,300.97939,-21886.99,-3330.0264,0.987204,-3388.342,58.315555
6500,277.56402,-555.20178,-3328.4046,0.987204,-3382.1834,53.778765
6600,356.86842,31112.909,-3315.6473,0.987204,-3384.7915,69.144204
6700,375.5863,-1535.5365,-3319.5511,0.987204,-3392.3219,72.770842
6800,336.52213,-7490.4193,-3319.272,0.987204,-3384.4741,65.202057
6900,317.61721,16145.878,-3319.1727,0.987204,-3380.7118,61.539177
7000,321.45926,42241.198,-3322.6817,0.987204,-3384.9652,62.283584
7100,301.03879,-29046.45,-3314.7029,0.987204,-3373.0299,58.327065
7200,320.7179,21222.962,-3314.2093,0.987204,-3376.3493,62.139944
7300,316.11852,6383.9311,-3315.4828,0.987204,-3376.7316,61.248801
7400,305.43855,-52014.656,-3317.397,0.987204,-3376.5765,59.17953
7500,361.96492,-19483.316,-3320.1282,0.987204,-3390.2598,70.131664
7600,365.87385,-41009.813,-3324.8693,0.987204,-3395.7584,70.889028
7700,321.92302,-27126.916,-3326.9382,0.987204,-3389.3116,62.373439
7800,321.00989,1159.4795,-3326.6243,0.987204,-3388.8208,62.196519
7900,323.3396,21027.544,-3318.3727,0.987204,-3381.0206,62.647906
8000,346.41589,38977.155,-3324.4837,0.987204,-3391.6027,67.118998
8100,320.21794,12411.946,-3328.3338,0.987204,-3390.3769,62.043076
8200,346.51007,-812.54061,-3323.8195,0.987204,-3390.9567,67.137246
8300,304.07061,-31338.455,-3330.9841,0.987204,-3389.8986,58.914488
8400,294.28191,-5171.2621,-3340.1674,0.987204,-3397.1853,57.0179
8500,290.5712,-5684.83,-3339.6041,0.987204,-3395.9031,56.298941
8600,285.93089,-24310.988,-3335.9064,0.987204,-3391.3063,55.399868
8700,318.96146,31888.758,-3325.9797,0.987204,-3387.7793,61.799628
8800,322.25851,3057.3996,-3328.3891,0.987204,-3390.8275,62.43844
8900,296.49426,17721.811,-3330.3363,0.987204,-3387.7828,57.446549
9000,310.01112,-8107.6073,-3339.3073,0.987204,-3399.3728,60.065476
9100,296.59418,-22597.29,-3342.0425,0.987204,-3399.5084,57.46591
9200,252.42924,26482.648,-3347.2366,0.987204,-3396.1454,48.908836
9300,291.09247,51886.741,-3346.7792,0.987204,-3403.1791,56.399939
9400,260.00135,-1097.5873,-3350.0411,0.987204,-3400.4171,50.375952
9500,272.44164,-14685.128,-3349.9712,0.987204,-3402.7575,52.786291
9600,248.46699,3222.8611,-3354.4094,0.987204,-3402.5506,48.141139
9700,243.85505,-5160.3585,-3359.6906,0.987204,-3406.9382,47.247563
9800,226.91964,10441.998,-3364.2684,0.987204,-3408.2347,43.966282
9900,231.86011,10383.494,-3362.9494,0.987204,-3407.8729,44.923512
10000,291.83669,7760.0726,-3357.9329,0.987204,-3414.477,56.544133
10100,253.79307,6482.2184,-3357.6974,0.987204,-3406.8705,49.17308
10200,326.13116,33235.649,-3346.3886,0.987204,-3409.5774,63.188778
10300,303.69022,763.63412,-3340.907,0.987204,-3399.7478,58.840787
10400,298.3603,-6095.8813,-3341.5684,0.987204,-3399.3765,57.808099
10500,325.10901,-10974.447,-3330.3351,0.987204,-3393.3258,62.990732
10600,270.69351,30621.023,-3335.1954,0.987204,-3387.643,52.447586
10700,274.45171,-6596.9044,-3335.3118,0.987204,-3388.4876,53.175748
10800,305.11108,12830.951,-3336.4964,0.987204,-3395.6125,59.116081
10900,313.0462,-16865.683,-3333.1943,0.987204,-3393.8478,60.653532
11000,312.14072,-28612.429,-3327.0449,0.987204,-3387.523,60.478093
11100,389.89033,25273.342,-3326.9891,0.987204,-3402.5314,75.542285
11200,323.20622,14704.488,-3329.4248,0.987204,-3392.0468,62.622063
11300,317.41384,15233.363,-3336.773,0.987204,-3398.2728,61.499774
11400,315.24389,-2749.0942,-3345.7129,0.987204,-3406.7922,61.07934
11500,314.08314,-9428.032,-3345.827,0.987204,-3406.6814,60.854442
11600,260.60456,2409.3387,-3345.9672,0.987204,-3396.46,50.492826
11700,243.70798,10755.643,-3355.5571,0.987204,-3402.7762,47.219068
11800,286.71686,-28982.262,-3351.4743,0.987204,-3407.0264,55.552153
11900,295.74601,-9473.1171,-3350.4153,0.987204,-3407.7169,57.301574
12000,280.37994,-6694.4336,-3356.973,0.987204,-3411.2973,54.324357
12100,312.4392,28439.939,-3357.5694,0.987204,-3418.1053,60.535924
12200,314.41412,23257.141,-3355.4411,0.987204,-3416.3597,60.918569
12300,275.99482,19865.113,-3358.8001,0.987204,-3412.2748,53.474728
12400,238.84353,-25626.262,-3357.0039,0.987204,-3403.2805,46.276567
12500,273.20068,-9409.0088,-3352.1764,0.987204,-3405.1097,52.933357
12600,321.22623,-24306.294,-3350.1968,0.987204,-3412.4353,62.238433
12700,301.45156,-3843.8853,-3345.3141,0.987204,-3403.7211,58.407039
12800,294.32498,30328.988,-3345.6568,0.987204,-3402.683,57.026245
12900,300.68753,4237.8539,-3344.2303,0.987204,-3402.4893,58.259006
13000,348.11091,-5722.4993,-3342.6606,0.987204,-3410.108,67.447412
13100,345.76145,-16909.296,-3331.273,0.987204,-3398.2652,66.992199
13200,318.2499,-1356.793,-3334.7244,0.987204,-3396.3861,61.661763
13300,300.80266,-26947.747,-3340.0181,0.987204,-3398.2994,58.281314
13400,280.61318,18360.807,-3351.3893,0.987204,-3405.7589,54.369549
13500,313.24981,13697.783,-3344.624,0.987204,-3405.317,60.692982
13600,334.05347,-17356,-3342.7023,0.987204,-3407.426,64.723746
13700,335.62382,3656.3919,-3340.9566,0.987204,-3405.9846,65.028006
13800,286.76836,-12531.4,-3348.1825,0.987204,-3403.7446,55.56213
13900,247.04996,4050.5241,-3348.8831,0.987204,-3396.7496,47.866585
14000,297.94697,-12071.347,-3339.3668,0.987204,-3397.0948,57.728017
14100,354.34661,24071.653,-3331.0345,0.987204,-3399.6901,68.655596
14200,281.05412,17804.185,-3336.4157,0.987204,-3390.8706,54.454982
14300,322.25563,-910.59663,-3334.3348,0.987204,-3396.7727,62.437884
14400,316.09192,-13177.885,-3337.7415,0.987204,-3398.9851,61.243648
14500,287.59789,25854.504,-3337.776,0.987204,-3393.4989,55.722855
14600,296.4775,-27546.685,-3333.0368,0.987204,-3390.4801,57.443302
14700,291.10504,18619.014,-3335.8448,0.987204,-3392.2472,56.402374
14800,310.44126,23721.495,-3338.6359,0.987204,-3398.7848,60.148819
14900,322.11129,-30594.58,-3341.6702,0.987204,-3404.0801,62.409917
15000,314.98206,15088.547,-3344.8407,0.987204,-3405.8693,61.02861
15100,302.55627,12590.942,-3338.7299,0.987204,-3397.351,58.621081
15200,310.04578,349.22879,-3336.9357,0.987204,-3397.0079,60.072193
15300,327.03585,-4543.5278,-3338.3759,0.987204,-3401.74,63.364064
15400,307.82563,-40298.102,-3337.8015,0.987204,-3397.4435,59.642033
15500,291.50254,-23447.58,-3338.047,0.987204,-3394.5264,56.47939
15600,285.4173,-22521.073,-3342.2735,0.987204,-3397.5739,55.300359
15700,255.0956,38805.737,-3345.3357,0.987204,-3394.7611,49.42545
15800,279.12987,17643.764,-3341.7071,0.987204,-3395.7892,54.082153
15900,280.69268,12081.993,-3343.1289,0.987204,-3397.5138,54.384951
16000,312.41251,-8363.0045,-3334.1439,0.987204,-3394.6746,60.530753
16100,360.88628,35114.101,-3339.5029,0.987204,-3409.4256,69.922675
16200,357.22293,-18994.013,-3341.8012,0.987204,-3411.0141,69.212891
16300,343.61972,13877.441,-3338.7478,0.987204,-3405.325,66.577232
16400,320.26499,-12493.07,-3330.8964,0.987204,-3392.9486,62.052192
16500,309.59309,31311.91,-3334.2997,0.987204,-3394.2841,59.984483
16600,345.09067,26269.215,-3337.1508,0.987204,-3404.013,66.862232
16700,308.58384,27816.669,-3343.5089,0.987204,-3403.2979,59.788938
16800,318.59971,-15805.671,-3346.7262,0.987204,-3408.4557,61.729539
16900,307.31524,-8819.1541,-3341.3423,0.987204,-3400.8854,59.543144
17000,323.83809,-14858.234,-3339.9095,0.987204,-3402.654,62.744489
17100,305.53228,-14172.998,-3342.8448,0.987204,-3402.0425,59.197691
17200,363.80908,-41594.877,-3338.8376,0.987204,-3409.3265,70.488974
17300,295.69638,22069.71,-3339.7802,0.987204,-3397.0721,57.291959
17400,294.83124,-15651.991,-3334.4279,0.987204,-3391.5522,57.124335
17500,291.84381,-16391.362,-3333.08,0.987204,-3389.6255,56.545513
17600,278.04226,20209.208,-3335.8557,0.987204,-3389.7271,53.871426
17700,280.27782,20089.602,-3336.7639,0.987204,-3391.0685,54.304571
17800,319.58188,28967.023,-3328.3585,0.987204,-3390.2783,61.919838
17900,328.57737,24751.956,-3323.6978,0.987204,-3387.3605,63.662738
18000,290.83922,-7725.1306,-3326.7455,0.987204,-3383.0963,56.350871
18100,377.39325,-23853.946,-3312.2312,0.987204,-3385.3522,73.120943
18200,382.00191,-13394.42,-3314.414,0.987204,-3388.4278,74.013883
18300,352.38133,-27708.239,-3318.8996,0.987204,-3387.1744,68.274817
18400,322.52225,22372.756,-3321.5604,0.987204,-3384.0499,62.489542
18500,278.42024,-27216.952,-3328.7147,0.987204,-3382.6594,53.94466
18600,320.02166,-6811.6474,-3317.7163,0.987204,-3379.7213,62.005045
18700,294.3035,-43345.414,-3329.2548,0.987204,-3386.2769,57.022083
18800,283.14497,28101.842,-3327.7693,0.987204,-3382.6294,54.86009
18900,290.60485,-16616.947,-3326.2477,0.987204,-3382.5531,56.30546
19000,280.691,-8807.6279,-3331.2654,0.987204,-3385.6501,54.384627
19100,330.19045,-15858.608,-3326.3065,0.987204,-3390.2818,63.975276
19200,292.5758,27295.916,-3326.9325,0.987204,-3383.6198,56.687338
19300,299.9257,24460.949,-3328.389,0.987204,-3386.5004,58.1114
19400,265.09388,-4247.467,-3332.3782,0.987204,-3383.7408,51.362643
19500,337.61263,-13261.744,-3326.1915,0.987204,-3391.6048,65.413343
19600,318.17948,-50440.282,-3329.8794,0.987204,-3391.5275,61.648118
19700,262.51311,-4769.1532,-3334.2605,0.987204,-3385.1231,50.862611
19800,259.75151,-7079.2833,-3335.5249,0.987204,-3385.8524,50.327544
19900,320.77327,-30504.377,-3327.3352,0.987204,-3389.4859,62.150672
20000,287.9443,-2911.9324,-3336.2061,0.987204,-3391.9961,55.789972
20100,319.58336,-17628.589,-3335.0839,0.987204,-3397.004,61.920124
20200,295.84812,22305.911,-3336.3185,0.987204,-3393.6398,57.321359
20300,309.73145,-11143.948,-3332.3412,0.987204,-3392.3525,60.01129
20400,319.55849,-20946.262,-3336.2339,0.987204,-3398.1492,61.915306
20500,277.98404,-12192.126,-3335.3265,0.987204,-3389.1866,53.860145
20600,275.52868,24066.283,-3338.3424,0.987204,-3391.7268,53.384413
20700,301.47714,-2757.8648,-3334.2195,0.987204,-3392.6315,58.411996
20800,322.07313,-7189.6626,-3327.4412,0.987204,-3389.8437,62.402523
20900,294.62484,-29896.222,-3334.1593,0.987204,-3391.2437,57.084345
21000,306.50824,22640.989,-3334.1358,0.987204,-3393.5226,59.386785
21100,304.9283,-6848.9408,-3337.8959,0.987204,-3396.9766,59.080668
21200,329.57352,-18109.012,-3338.3435,0.987204,-3402.1993,63.855744
21300,277.65293,-6724.7466,-3338.7217,0.987204,-3392.5177,53.795992
21400,281.95802,41027.51,-3332.236,0.987204,-3386.8661,54.630114
21500,296.07616,-37914.943,-3332.0981,0.987204,-3389.4636,57.365541
21600,295.38118,9971.534,-3336.553,0.987204,-3393.7839,57.230887
21700,280.3433,22921.562,-3337.1971,0.987204,-3391.5144,54.317258
21800,293.35022,-11810.869,-3339.3959,0.987204,-3396.2333,56.837383
21900,291.60143,-12913.672,-3334.2895,0.987204,-3390.7881,56.498551
22000,314.49161,34633.463,-3330.4561,0.987204,-3391.3897,60.933585
22100,314.7476,-21629.463,-3326.1988,0.987204,-3387.182,60.983182
22200,313.92485,-27485.864,-3325.0112,0.987204,-3385.835,60.823773
22300,291.49387,8948.1666,-3330.0557,0.987204,-3386.5334,56.47771
22400,289.05405,24285.989,-3328.3471,0.987204,-3384.3521,56.004989
22500,295.17745,32900.863,-3320.6179,0.987204,-3377.8093,57.191415
22600,302.63739,12473.744,-3326.1323,0.987204,-3384.7691,58.636798
22700,264.20203,-19658.084,-3333.7124,0.987204,-3384.9023,51.189844
22800,242.17193,30265.673,-3335.0188,0.987204,-3381.9403,46.921454
22900,305.28582,34534.933,-3323.3101,0.987204,-3382.4601,59.149937
23000,295.50281,14970.334,-3324.2497,0.987204,-3381.5041,57.254453
23100,298.07583,18851.965,-3327.2244,0.987204,-3384.9774,57.752983
23200,345.90924,-15359.602,-3310.4941,0.987204,-3377.5149,67.020832
23300,313.33528,21888.934,-3312.9085,0.987204,-3373.618,60.709543
23400,328.65171,-2410.9283,-3310.5361,0.987204,-3374.2132,63.677142
23500,307.51133,12414.466,-3312.7535,0.987204,-3372.3346,59.581136
23600,312.98429,16663.47,-3314.3926,0.987204,-3375.0341,60.641538
23700,326.72339,4463.9427,-3308.33,0.987204,-3371.6336,63.303524
23800,299.67753,13999.834,-3317.4706,0.987204,-3375.5339,58.063316
23900,348.75776,21499.244,-3312.335,0.987204,-3379.9078,67.572742
24000,325.19332,5601.2848,-3324.992,0.987204,-3387.9991,63.007068
24100,360.85981,-38268.919,-3320.056,0.987204,-3389.9736,69.917546
24200,349.89184,17660.671,-3316.7373,0.987204,-3384.5298,67.792472
24300,360.10317,-17509.047,-3313.4709,0.987204,-3383.2418,69.770945
24400,288.44729,25848.88,-3323.2612,0.987204,-3379.1487,55.887429
24500,261.65669,-3220.9425,-3329.5165,0.987204,-3380.2131,50.696678
24600,283.18054,10142.427,-3337.5974,0.987204,-3392.4644,54.866981
24700,352.46942,20767.434,-3331.7026,0.987204,-3399.9945,68.291886
24800,268.40469,-47708.188,-3333.9859,0.987204,-3385.99,52.004121
24900,365.76863,48819.287,-3330.2308,0.987204,-3401.0994,70.868643
25000,334.32755,38259.938,-3329.4755,0.987204,-3394.2523,64.77685
